ID,Sex,Height,Weight,feet,inches,height,weight,bmi
S08997,Male,6 ft. 04 in.,230 lbs.,6,4,76,230,27.99
S09000,Male,5 ft. 05 in.,181 lbs.,5,5,65,181,30.12
S09001,Male,6 ft. 01 in.,180 lbs.,6,1,73,180,23.75
S09009,Male,5 ft. 10 in.,164 lbs.,5,10,70,164,23.53
S09018,Male,5 ft. 09 in.,175 lbs.,5,9,69,175,25.84
S09026,Male,5 ft. 10 in.,250 lbs.,5,10,70,250,35.87
S09027,Male,6 ft. 03 in.,245 lbs.,6,3,75,245,30.62
S09030,Male,6 ft. 01 in.,192 lbs.,6,1,73,192,25.33
S09031,Male,5 ft. 07 in.,180 lbs.,5,7,67,180,28.19
S09033,Male,6 ft. 02 in.,182 lbs.,6,2,74,182,23.36
S09035,Male,5 ft. 07 in.,190 lbs.,5,7,67,190,29.75
S09037,Male,5 ft. 10 in.,246 lbs.,5,10,70,246,35.29
S09038,Male,6 ft. 02 in.,205 lbs.,6,2,74,205,26.32
S09046,Male,6 ft. 02 in.,177 lbs.,6,2,74,177,22.72
S09049,Male,5 ft. 10 in.,180 lbs.,5,10,70,180,25.82
S09056,Male,5 ft. 06 in.,160 lbs.,5,6,66,160,25.82
S09066,Male,6 ft. 02 in.,200 lbs.,6,2,74,200,25.68
S09068,Male,5 ft. 09 in.,145 lbs.,5,9,69,145,21.41
S09070,Male,5 ft. 08 in.,170 lbs.,5,8,68,170,25.85
S09071,Male,6 ft. 01 in.,198 lbs.,6,1,73,198,26.12
S09082,Male,5 ft. 03 in.,140 lbs.,5,3,63,140,24.80
S09084,Male,6 ft. 00 in.,172 lbs.,6,0,72,172,23.32
S09087,Male,5 ft. 10 in.,165 lbs.,5,10,70,165,23.67
S09093,Male,6 ft. 02 in.,190 lbs.,6,2,74,190,24.39
S09094,Male,5 ft. 08 in.,225 lbs.,5,8,68,225,34.21
S09101,Male,5 ft. 10 in.,150 lbs.,5,10,70,150,21.52
S09107,Male,5 ft. 09 in.,175 lbs.,5,9,69,175,25.84
S09125,Male,5 ft. 08 in.,240 lbs.,5,8,68,240,36.49
S09132,Male,6 ft. 03 in.,189 lbs.,6,3,75,189,23.62
S09135,Male,5 ft. 10 in.,162 lbs.,5,10,70,162,23.24
S09137,Male,5 ft. 10 in.,175 lbs.,5,10,70,175,25.11
S09139,Male,5 ft. 07 in.,155 lbs.,5,7,67,155,24.27
S09143,Male,5 ft. 09 in.,240 lbs.,5,9,69,240,35.44
S09148,Male,6 ft. 02 in.,258 lbs.,6,2,74,258,33.12
S09155,Male,5 ft. 08 in.,189 lbs.,5,8,68,189,28.73
S09164,Male,5 ft. 08 in.,210 lbs.,5,8,68,210,31.93
S09167,Male,5 ft. 11 in.,312 lbs.,5,11,71,312,43.51
S09168,Male,5 ft. 07 in.,175 lbs.,5,7,67,175,27.41
S09169,Male,5 ft. 10 in.,200 lbs.,5,10,70,200,28.69
S09178,Male,5 ft. 10 in.,140 lbs.,5,10,70,140,20.09
S09179,Male,6 ft. 02 in.,163 lbs.,6,2,74,163,20.93
S09181,Male,6 ft. 02 in.,215 lbs.,6,2,74,215,27.60
S09183,Male,5 ft. 08 in.,200 lbs.,5,8,68,200,30.41
S09191,Male,5 ft. 10 in.,215 lbs.,5,10,70,215,30.85
S09192,Male,5 ft. 07 in.,180 lbs.,5,7,67,180,28.19
S09198,Male,5 ft. 09 in.,195 lbs.,5,9,69,195,28.79
S09200,Male,5 ft. 08 in.,205 lbs.,5,8,68,205,31.17
S09202,Male,5 ft. 08 in.,145 lbs.,5,8,68,145,22.04
S09204,Male,5 ft. 06 in.,190 lbs.,5,6,66,190,30.66
S09215,Male,5 ft. 09 in.,145 lbs.,5,9,69,145,21.41
S09228,Male,6 ft. 03 in.,226 lbs.,6,3,75,226,28.24
S09229,Male,5 ft. 10 in.,175 lbs.,5,10,70,175,25.11
S09231,Male,5 ft. 07 in.,225 lbs.,5,7,67,225,35.24
S09239,Male,5 ft. 11 in.,180 lbs.,5,11,71,180,25.10
S09242,Male,6 ft. 00 in.,275 lbs.,6,0,72,275,37.29
S09253,Male,5 ft. 11 in.,175 lbs.,5,11,71,175,24.40
S09255,Male,5 ft. 06 in.,150 lbs.,5,6,66,150,24.21
S09256,Male,5 ft. 10 in.,215 lbs.,5,10,70,215,30.85
S09262,Male,5 ft. 09 in.,196 lbs.,5,9,69,196,28.94
S09263,Male,5 ft. 08 in.,225 lbs.,5,8,68,225,34.21
S09265,Male,5 ft. 09 in.,168 lbs.,5,9,69,168,24.81
S09267,Male,5 ft. 10 in.,250 lbs.,5,10,70,250,35.87
S09271,Male,6 ft. 02 in.,296 lbs.,6,2,74,296,38.00
S09277,Male,6 ft. 03 in.,248 lbs.,6,3,75,248,30.99
S09284,Male,5 ft. 07 in.,140 lbs.,5,7,67,140,21.92
S09286,Male,6 ft. 10 in.,184 lbs.,6,10,82,184,19.24
S09293,Male,5 ft. 10 in.,220 lbs.,5,10,70,220,31.56
S09303,Male,5 ft. 03 in.,175 lbs.,5,3,63,175,31.00
S09305,Male,5 ft. 06 in.,183 lbs.,5,6,66,183,29.53
S09307,Male,5 ft. 11 in.,255 lbs.,5,11,71,255,35.56
S09315,Male,5 ft. 07 in.,170 lbs.,5,7,67,170,26.62
S09322,Male,5 ft. 05 in.,243 lbs.,5,5,65,243,40.43
S09324,Male,5 ft. 10 in.,175 lbs.,5,10,70,175,25.11
S09326,Male,5 ft. 07 in.,162 lbs.,5,7,67,162,25.37
S09327,Male,6 ft. 00 in.,179 lbs.,6,0,72,179,24.27
S09328,Male,5 ft. 09 in.,165 lbs.,5,9,69,165,24.36
S09333,Male,6 ft. 01 in.,175 lbs.,6,1,73,175,23.09
S09334,Male,5 ft. 08 in.,190 lbs.,5,8,68,190,28.89
S09335,Male,5 ft. 05 in.,183 lbs.,5,5,65,183,30.45
S09336,Male,6 ft. 03 in.,200 lbs.,6,3,75,200,25.00
S09348,Male,5 ft. 10 in.,260 lbs.,5,10,70,260,37.30
S09351,Male,6 ft. 00 in.,217 lbs.,6,0,72,217,29.43
S09358,Male,5 ft. 07 in.,180 lbs.,5,7,67,180,28.19
S09363,Male,5 ft. 06 in.,160 lbs.,5,6,66,160,25.82
S09364,Male,5 ft. 09 in.,220 lbs.,5,9,69,220,32.48
S09373,Male,5 ft. 08 in.,250 lbs.,5,8,68,250,38.01
S09374,Male,5 ft. 06 in.,172 lbs.,5,6,66,172,27.76
S09375,Male,5 ft. 08 in.,205 lbs.,5,8,68,205,31.17
S09387,Male,6 ft. 03 in.,206 lbs.,6,3,75,206,25.75
S09389,Male,5 ft. 08 in.,220 lbs.,5,8,68,220,33.45
S09397,Male,5 ft. 08 in.,166 lbs.,5,8,68,166,25.24
S09399,Male,5 ft. 06 in.,135 lbs.,5,6,66,135,21.79
S09401,Male,6 ft. 00 in.,190 lbs.,6,0,72,190,25.77
S09415,Male,5 ft. 09 in.,260 lbs.,5,9,69,260,38.39
S09417,Male,5 ft. 11 in.,202 lbs.,5,11,71,202,28.17
S09421,Male,5 ft. 06 in.,220 lbs.,5,6,66,220,35.51
S09422,Male,6 ft. 02 in.,220 lbs.,6,2,74,220,28.24
S09435,Male,6 ft. 00 in.,258 lbs.,6,0,72,258,34.99
S09436,Male,5 ft. 07 in.,153 lbs.,5,7,67,153,23.96
S09438,Male,5 ft. 10 in.,160 lbs.,5,10,70,160,22.96
S09440,Male,5 ft. 11 in.,239 lbs.,5,11,71,239,33.33
S09441,Male,6 ft. 00 in.,140 lbs.,6,0,72,140,18.99
S09442,Male,5 ft. 09 in.,157 lbs.,5,9,69,157,23.18
S09443,Male,5 ft. 10 in.,172 lbs.,5,10,70,172,24.68
S09444,Male,5 ft. 05 in.,130 lbs.,5,5,65,130,21.63
S09447,Male,5 ft. 10 in.,200 lbs.,5,10,70,200,28.69
S09449,Male,5 ft. 11 in.,192 lbs.,5,11,71,192,26.78
S09454,Male,6 ft. 03 in.,245 lbs.,6,3,75,245,30.62
S09455,Male,5 ft. 07 in.,150 lbs.,5,7,67,150,23.49
S09461,Male,5 ft. 09 in.,150 lbs.,5,9,69,150,22.15
S09462,Male,5 ft. 09 in.,184 lbs.,5,9,69,184,27.17
S09468,Male,5 ft. 11 in.,205 lbs.,5,11,71,205,28.59
S09473,Male,5 ft. 08 in.,150 lbs.,5,8,68,150,22.80
S09481,Male,6 ft. 00 in.,170 lbs.,6,0,72,170,23.05
S09483,Male,5 ft. 06 in.,155 lbs.,5,6,66,155,25.01
S09486,Male,5 ft. 11 in.,192 lbs.,5,11,71,192,26.78
S09490,Male,5 ft. 10 in.,170 lbs.,5,10,70,170,24.39
S09494,Male,5 ft. 07 in.,166 lbs.,5,7,67,166,26.00
S09500,Male,5 ft. 06 in.,159 lbs.,5,6,66,159,25.66
S09501,Male,6 ft. 01 in.,176 lbs.,6,1,73,176,23.22
S09502,Male,6 ft. 00 in.,165 lbs.,6,0,72,165,22.38
S09507,Male,5 ft. 08 in.,160 lbs.,5,8,68,160,24.33
S09511,Male,5 ft. 09 in.,205 lbs.,5,9,69,205,30.27
S09516,Male,5 ft. 05 in.,140 lbs.,5,5,65,140,23.29
S09520,Male,5 ft. 07 in.,148 lbs.,5,7,67,148,23.18
S09527,Male,5 ft. 08 in.,185 lbs.,5,8,68,185,28.13
S09528,Male,5 ft. 04 in.,135 lbs.,5,4,64,135,23.17
S09529,Male,6 ft. 00 in.,165 lbs.,6,0,72,165,22.38
S09533,Male,6 ft. 00 in.,135 lbs.,6,0,72,135,18.31
S09536,Male,5 ft. 09 in.,205 lbs.,5,9,69,205,30.27
S09537,Male,5 ft. 05 in.,162 lbs.,5,5,65,162,26.96
S09553,Male,5 ft. 10 in.,183 lbs.,5,10,70,183,26.25
S09561,Male,5 ft. 04 in.,190 lbs.,5,4,64,190,32.61
S09575,Male,5 ft. 09 in.,160 lbs.,5,9,69,160,23.63
S09577,Male,5 ft. 07 in.,180 lbs.,5,7,67,180,28.19
S09586,Male,5 ft. 09 in.,140 lbs.,5,9,69,140,20.67
S09592,Male,5 ft. 10 in.,256 lbs.,5,10,70,256,36.73
S09594,Male,6 ft. 00 in.,165 lbs.,6,0,72,165,22.38
S09595,Male,5 ft. 11 in.,161 lbs.,5,11,71,161,22.45
S09598,Male,5 ft. 09 in.,185 lbs.,5,9,69,185,27.32
S09610,Male,5 ft. 10 in.,195 lbs.,5,10,70,195,27.98
S09611,Male,5 ft. 11 in.,220 lbs.,5,11,71,220,30.68
S09620,Male,6 ft. 01 in.,153 lbs.,6,1,73,153,20.18
S09624,Male,6 ft. 03 in.,230 lbs.,6,3,75,230,28.74
S09625,Male,6 ft. 00 in.,185 lbs.,6,0,72,185,25.09
S09626,Male,6 ft. 02 in.,226 lbs.,6,2,74,226,29.01
S09629,Male,6 ft. 02 in.,240 lbs.,6,2,74,240,30.81
S09633,Male,6 ft. 02 in.,184 lbs.,6,2,74,184,23.62
S09639,Male,5 ft. 08 in.,196 lbs.,5,8,68,196,29.80
S09640,Male,5 ft. 09 in.,176 lbs.,5,9,69,176,25.99
S09649,Male,5 ft. 07 in.,155 lbs.,5,7,67,155,24.27
S09653,Male,5 ft. 09 in.,165 lbs.,5,9,69,165,24.36
S09654,Male,6 ft. 02 in.,245 lbs.,6,2,74,245,31.45
S09655,Male,6 ft. 00 in.,202 lbs.,6,0,72,202,27.39
S09657,Male,5 ft. 07 in.,164 lbs.,5,7,67,164,25.68
S09665,Male,5 ft. 04 in.,155 lbs.,5,4,64,155,26.60
S09669,Male,5 ft. 06 in.,135 lbs.,5,6,66,135,21.79
S09673,Male,5 ft. 05 in.,201 lbs.,5,5,65,201,33.44
S09677,Male,5 ft. 07 in.,160 lbs.,5,7,67,160,25.06
S09679,Male,6 ft. 01 in.,245 lbs.,6,1,73,245,32.32
S09685,Male,5 ft. 05 in.,175 lbs.,5,5,65,175,29.12
S09700,Male,5 ft. 09 in.,175 lbs.,5,9,69,175,25.84
S09705,Male,5 ft. 11 in.,175 lbs.,5,11,71,175,24.40
S09709,Male,5 ft. 07 in.,193 lbs.,5,7,67,193,30.22
S09711,Male,5 ft. 10 in.,209 lbs.,5,10,70,209,29.99
S09712,Male,5 ft. 10 in.,195 lbs.,5,10,70,195,27.98
S09722,Male,5 ft. 11 in.,170 lbs.,5,11,71,170,23.71
S09731,Male,6 ft. 00 in.,165 lbs.,6,0,72,165,22.38
S09737,Male,5 ft. 11 in.,218 lbs.,5,11,71,218,30.40
S09741,Male,5 ft. 09 in.,150 lbs.,5,9,69,150,22.15
S09743,Male,5 ft. 10 in.,210 lbs.,5,10,70,210,30.13
S09744,Male,6 ft. 00 in.,210 lbs.,6,0,72,210,28.48
S09760,Male,5 ft. 05 in.,150 lbs.,5,5,65,150,24.96
S09763,Male,6 ft. 07 in.,230 lbs.,6,7,79,230,25.91
S09764,Male,5 ft. 11 in.,149 lbs.,5,11,71,149,20.78
S09766,Male,5 ft. 10 in.,190 lbs.,5,10,70,190,27.26
S09772,Male,5 ft. 07 in.,140 lbs.,5,7,67,140,21.92
S09777,Male,6 ft. 00 in.,173 lbs.,6,0,72,173,23.46
S09779,Male,6 ft. 02 in.,215 lbs.,6,2,74,215,27.60
S09783,Male,5 ft. 11 in.,164 lbs.,5,11,71,164,22.87
S09784,Male,6 ft. 01 in.,226 lbs.,6,1,73,226,29.81
S09786,Male,5 ft. 05 in.,125 lbs.,5,5,65,125,20.80
S09793,Male,5 ft. 05 in.,170 lbs.,5,5,65,170,28.29
S09796,Male,5 ft. 10 in.,190 lbs.,5,10,70,190,27.26
S09804,Male,6 ft. 00 in.,150 lbs.,6,0,72,150,20.34
S09811,Male,6 ft. 01 in.,180 lbs.,6,1,73,180,23.75
S09817,Male,5 ft. 08 in.,170 lbs.,5,8,68,170,25.85
S09826,Male,6 ft. 01 in.,178 lbs.,6,1,73,178,23.48
S09829,Male,6 ft. 01 in.,260 lbs.,6,1,73,260,34.30
S09833,Male,5 ft. 09 in.,255 lbs.,5,9,69,255,37.65
S09835,Male,5 ft. 11 in.,176 lbs.,5,11,71,176,24.54
S09838,Male,5 ft. 11 in.,205 lbs.,5,11,71,205,28.59
S09843,Male,5 ft. 08 in.,162 lbs.,5,8,68,162,24.63
S09850,Male,5 ft. 11 in.,170 lbs.,5,11,71,170,23.71
S09865,Male,5 ft. 10 in.,292 lbs.,5,10,70,292,41.89
S09871,Male,6 ft. 00 in.,182 lbs.,6,0,72,182,24.68
S09875,Male,5 ft. 09 in.,252 lbs.,5,9,69,252,37.21
S09882,Male,5 ft. 05 in.,185 lbs.,5,5,65,185,30.78
S09883,Male,5 ft. 11 in.,206 lbs.,5,11,71,206,28.73
S09886,Male,5 ft. 06 in.,120 lbs.,5,6,66,120,19.37
S09887,Male,6 ft. 05 in.,250 lbs.,6,5,77,250,29.64
S09890,Male,5 ft. 10 in.,220 lbs.,5,10,70,220,31.56
S09894,Male,5 ft. 07 in.,178 lbs.,5,7,67,178,27.88
S09895,Male,5 ft. 04 in.,150 lbs.,5,4,64,150,25.74
S09899,Male,5 ft. 07 in.,165 lbs.,5,7,67,165,25.84
S09900,Male,5 ft. 10 in.,155 lbs.,5,10,70,155,22.24
S09912,Male,5 ft. 09 in.,178 lbs.,5,9,69,178,26.28
S09918,Male,5 ft. 08 in.,160 lbs.,5,8,68,160,24.33
S09931,Male,5 ft. 08 in.,185 lbs.,5,8,68,185,28.13
S09932,Male,5 ft. 08 in.,190 lbs.,5,8,68,190,28.89
S09933,Male,6 ft. 02 in.,210 lbs.,6,2,74,210,26.96
S09939,Male,6 ft. 01 in.,205 lbs.,6,1,73,205,27.04
S09948,Male,5 ft. 07 in.,149 lbs.,5,7,67,149,23.33
S09949,Male,5 ft. 10 in.,170 lbs.,5,10,70,170,24.39
S09951,Male,6 ft. 00 in.,216 lbs.,6,0,72,216,29.29
S09966,Male,6 ft. 00 in.,202 lbs.,6,0,72,202,27.39
S09969,Male,6 ft. 00 in.,175 lbs.,6,0,72,175,23.73
S09970,Male,6 ft. 01 in.,200 lbs.,6,1,73,200,26.38
S09973,Male,5 ft. 06 in.,125 lbs.,5,6,66,125,20.17
S09977,Male,5 ft. 07 in.,185 lbs.,5,7,67,185,28.97
S09979,Male,5 ft. 09 in.,219 lbs.,5,9,69,219,32.34
S09988,Male,5 ft. 10 in.,169 lbs.,5,10,70,169,24.25
S09989,Male,6 ft. 02 in.,166 lbs.,6,2,74,166,21.31
S09990,Male,6 ft. 04 in.,208 lbs.,6,4,76,208,25.32
S09992,Male,5 ft. 10 in.,208 lbs.,5,10,70,208,29.84
S09995,Male,6 ft. 03 in.,166 lbs.,6,3,75,166,20.75
S10003,Male,5 ft. 06 in.,205 lbs.,5,6,66,205,33.08
S10015,Male,5 ft. 11 in.,245 lbs.,5,11,71,245,34.17
S10025,Male,5 ft. 11 in.,165 lbs.,5,11,71,165,23.01
S10051,Male,6 ft. 01 in.,295 lbs.,6,1,73,295,38.92
S10058,Male,5 ft. 08 in.,152 lbs.,5,8,68,152,23.11
S10062,Male,5 ft. 09 in.,170 lbs.,5,9,69,170,25.10
S10064,Male,5 ft. 08 in.,173 lbs.,5,8,68,173,26.30
S10066,Male,6 ft. 06 in.,165 lbs.,6,6,78,165,19.07
S10071,Male,5 ft. 10 in.,195 lbs.,5,10,70,195,27.98
S10072,Male,5 ft. 11 in.,180 lbs.,5,11,71,180,25.10
S10075,Male,5 ft. 08 in.,194 lbs.,5,8,68,194,29.49
S10078,Male,5 ft. 07 in.,160 lbs.,5,7,67,160,25.06
S10082,Male,5 ft. 11 in.,270 lbs.,5,11,71,270,37.65
S10083,Male,5 ft. 06 in.,135 lbs.,5,6,66,135,21.79
S10084,Male,5 ft. 10 in.,190 lbs.,5,10,70,190,27.26
S10085,Male,5 ft. 09 in.,192 lbs.,5,9,69,192,28.35
S10087,Male,5 ft. 07 in.,190 lbs.,5,7,67,190,29.75
S10088,Male,5 ft. 11 in.,150 lbs.,5,11,71,150,20.92
S10091,Male,6 ft. 03 in.,200 lbs.,6,3,75,200,25.00
S10102,Male,6 ft. 01 in.,221 lbs.,6,1,73,221,29.15
S10104,Male,6 ft. 00 in.,255 lbs.,6,0,72,255,34.58
S10113,Male,6 ft. 00 in.,190 lbs.,6,0,72,190,25.77
S10120,Male,5 ft. 08 in.,175 lbs.,5,8,68,175,26.61
S10122,Male,5 ft. 09 in.,202 lbs.,5,9,69,202,29.83
S10124,Male,5 ft. 06 in.,180 lbs.,5,6,66,180,29.05
S10138,Male,5 ft. 10 in.,190 lbs.,5,10,70,190,27.26
S10141,Male,5 ft. 10 in.,168 lbs.,5,10,70,168,24.10
S10146,Male,5 ft. 10 in.,160 lbs.,5,10,70,160,22.96
S10170,Male,5 ft. 11 in.,170 lbs.,5,11,71,170,23.71
S10175,Male,5 ft. 08 in.,200 lbs.,5,8,68,200,30.41
S10176,Male,5 ft. 06 in.,150 lbs.,5,6,66,150,24.21
S10186,Male,5 ft. 11 in.,164 lbs.,5,11,71,164,22.87
S10187,Male,5 ft. 04 in.,135 lbs.,5,4,64,135,23.17
S10189,Male,6 ft. 10 in.,187 lbs.,6,10,82,187,19.55
S10192,Male,5 ft. 09 in.,176 lbs.,5,9,69,176,25.99
S10196,Male,6 ft. 01 in.,322 lbs.,6,1,73,322,42.48
S10202,Male,5 ft. 07 in.,143 lbs.,5,7,67,143,22.39
S10206,Male,6 ft. 01 in.,230 lbs.,6,1,73,230,30.34
S10208,Male,5 ft. 09 in.,190 lbs.,5,9,69,190,28.06
S10213,Male,5 ft. 09 in.,212 lbs.,5,9,69,212,31.30
S10214,Male,6 ft. 01 in.,233 lbs.,6,1,73,233,30.74
S10225,Male,6 ft. 00 in.,315 lbs.,6,0,72,315,42.72
S10228,Male,6 ft. 00 in.,180 lbs.,6,0,72,180,24.41
S10232,Male,5 ft. 10 in.,172 lbs.,5,10,70,172,24.68
S10239,Male,5 ft. 09 in.,272 lbs.,5,9,69,272,40.16
S10241,Male,6 ft. 03 in.,200 lbs.,6,3,75,200,25.00
S10242,Male,5 ft. 08 in.,175 lbs.,5,8,68,175,26.61
S10248,Male,5 ft. 10 in.,215 lbs.,5,10,70,215,30.85
S10262,Male,6 ft. 00 in.,171 lbs.,6,0,72,171,23.19
S10263,Male,5 ft. 10 in.,175 lbs.,5,10,70,175,25.11
S10264,Male,5 ft. 09 in.,170 lbs.,5,9,69,170,25.10
S10266,Male,5 ft. 05 in.,140 lbs.,5,5,65,140,23.29
S10268,Male,6 ft. 01 in.,212 lbs.,6,1,73,212,27.97
S10270,Male,5 ft. 10 in.,225 lbs.,5,10,70,225,32.28
S10272,Male,5 ft. 04 in.,140 lbs.,5,4,64,140,24.03
S10275,Male,5 ft. 07 in.,200 lbs.,5,7,67,200,31.32
S10278,Male,5 ft. 08 in.,204 lbs.,5,8,68,204,31.01
S10282,Male,5 ft. 09 in.,149 lbs.,5,9,69,149,22.00
S10292,Male,5 ft. 10 in.,280 lbs.,5,10,70,280,40.17
S10296,Male,5 ft. 08 in.,152 lbs.,5,8,68,152,23.11
S10297,Male,5 ft. 11 in.,180 lbs.,5,11,71,180,25.10
S10302,Male,5 ft. 09 in.,220 lbs.,5,9,69,220,32.48
S10303,Male,5 ft. 09 in.,186 lbs.,5,9,69,186,27.46
S10306,Male,5 ft. 11 in.,171 lbs.,5,11,71,171,23.85
S10328,Male,5 ft. 04 in.,206 lbs.,5,4,64,206,35.36
S10331,Male,5 ft. 08 in.,230 lbs.,5,8,68,230,34.97
S10334,Male,5 ft. 07 in.,190 lbs.,5,7,67,190,29.75
S10346,Male,5 ft. 07 in.,140 lbs.,5,7,67,140,21.92
S10347,Male,6 ft. 00 in.,160 lbs.,6,0,72,160,21.70
S10348,Male,5 ft. 09 in.,164 lbs.,5,9,69,164,24.22
S10353,Male,5 ft. 09 in.,168 lbs.,5,9,69,168,24.81
S10357,Male,5 ft. 11 in.,198 lbs.,5,11,71,198,27.61
S10371,Male,5 ft. 10 in.,230 lbs.,5,10,70,230,33.00
S10372,Male,5 ft. 11 in.,294 lbs.,5,11,71,294,41.00
S10376,Male,5 ft. 10 in.,161 lbs.,5,10,70,161,23.10
S10383,Male,5 ft. 08 in.,155 lbs.,5,8,68,155,23.57
S10384,Male,5 ft. 09 in.,191 lbs.,5,9,69,191,28.20
S10395,Male,5 ft. 05 in.,170 lbs.,5,5,65,170,28.29
S10396,Male,6 ft. 02 in.,185 lbs.,6,2,74,185,23.75
S10397,Male,6 ft. 00 in.,190 lbs.,6,0,72,190,25.77
S10398,Male,6 ft. 05 in.,195 lbs.,6,5,77,195,23.12
S10406,Male,5 ft. 08 in.,149 lbs.,5,8,68,149,22.65
S10407,Male,6 ft. 03 in.,240 lbs.,6,3,75,240,29.99
S10408,Male,5 ft. 04 in.,140 lbs.,5,4,64,140,24.03
S10409,Male,5 ft. 11 in.,218 lbs.,5,11,71,218,30.40
S10410,Male,5 ft. 07 in.,200 lbs.,5,7,67,200,31.32
S10415,Male,6 ft. 01 in.,200 lbs.,6,1,73,200,26.38
S10416,Male,5 ft. 02 in.,167 lbs.,5,2,62,167,30.54
S10422,Male,6 ft. 01 in.,220 lbs.,6,1,73,220,29.02
S10425,Male,5 ft. 11 in.,196 lbs.,5,11,71,196,27.33
S10429,Male,5 ft. 08 in.,153 lbs.,5,8,68,153,23.26
S10430,Male,6 ft. 00 in.,200 lbs.,6,0,72,200,27.12
S10446,Male,5 ft. 11 in.,230 lbs.,5,11,71,230,32.07
S10453,Male,5 ft. 10 in.,210 lbs.,5,10,70,210,30.13
S10454,Male,6 ft. 01 in.,225 lbs.,6,1,73,225,29.68
S10458,Male,5 ft. 08 in.,175 lbs.,5,8,68,175,26.61
S10459,Male,5 ft. 08 in.,160 lbs.,5,8,68,160,24.33
S10461,Male,5 ft. 07 in.,151 lbs.,5,7,67,151,23.65
S10471,Male,6 ft. 03 in.,203 lbs.,6,3,75,203,25.37
S10478,Male,6 ft. 01 in.,170 lbs.,6,1,73,170,22.43
S10487,Male,5 ft. 11 in.,182 lbs.,5,11,71,182,25.38
S10490,Male,5 ft. 09 in.,170 lbs.,5,9,69,170,25.10
S10495,Male,6 ft. 02 in.,235 lbs.,6,2,74,235,30.17
S10498,Male,6 ft. 03 in.,145 lbs.,6,3,75,145,18.12
S10507,Male,6 ft. 03 in.,200 lbs.,6,3,75,200,25.00
S10508,Male,6 ft. 04 in.,222 lbs.,6,4,76,222,27.02
S10509,Male,5 ft. 06 in.,160 lbs.,5,6,66,160,25.82
S10513,Male,5 ft. 10 in.,168 lbs.,5,10,70,168,24.10
S10517,Male,6 ft. 00 in.,263 lbs.,6,0,72,263,35.67
S10523,Male,5 ft. 10 in.,200 lbs.,5,10,70,200,28.69
S10526,Male,5 ft. 11 in.,199 lbs.,5,11,71,199,27.75
S10529,Male,6 ft. 00 in.,190 lbs.,6,0,72,190,25.77
S10530,Male,6 ft. 07 in.,212 lbs.,6,7,79,212,23.88
S10540,Male,6 ft. 00 in.,188 lbs.,6,0,72,188,25.49
S10543,Male,5 ft. 11 in.,185 lbs.,5,11,71,185,25.80
S10548,Male,5 ft. 08 in.,216 lbs.,5,8,68,216,32.84
S10550,Male,5 ft. 11 in.,220 lbs.,5,11,71,220,30.68
S10555,Male,5 ft. 10 in.,300 lbs.,5,10,70,300,43.04
S10558,Male,5 ft. 11 in.,253 lbs.,5,11,71,253,35.28
S10562,Male,5 ft. 04 in.,151 lbs.,5,4,64,151,25.92
S10563,Male,5 ft. 11 in.,190 lbs.,5,11,71,190,26.50
S10567,Male,5 ft. 11 in.,186 lbs.,5,11,71,186,25.94
S10578,Male,5 ft. 08 in.,158 lbs.,5,8,68,158,24.02
S10580,Male,5 ft. 06 in.,150 lbs.,5,6,66,150,24.21
S10591,Male,6 ft. 02 in.,180 lbs.,6,2,74,180,23.11
S10602,Male,5 ft. 09 in.,152 lbs.,5,9,69,152,22.44
S10605,Male,5 ft. 07 in.,176 lbs.,5,7,67,176,27.56
S10606,Male,5 ft. 10 in.,252 lbs.,5,10,70,252,36.15
S10607,Male,5 ft. 08 in.,205 lbs.,5,8,68,205,31.17
S10609,Male,5 ft. 10 in.,204 lbs.,5,10,70,204,29.27
S10612,Male,6 ft. 00 in.,242 lbs.,6,0,72,242,32.82
S10616,Male,5 ft. 10 in.,165 lbs.,5,10,70,165,23.67
S10618,Male,5 ft. 09 in.,180 lbs.,5,9,69,180,26.58
S10620,Male,5 ft. 11 in.,190 lbs.,5,11,71,190,26.50
S10624,Male,5 ft. 10 in.,192 lbs.,5,10,70,192,27.55
S10640,Male,6 ft. 02 in.,200 lbs.,6,2,74,200,25.68
S10644,Male,5 ft. 04 in.,199 lbs.,5,4,64,199,34.15
S10648,Male,5 ft. 09 in.,180 lbs.,5,9,69,180,26.58
S10658,Male,5 ft. 06 in.,183 lbs.,5,6,66,183,29.53
S10661,Male,6 ft. 01 in.,155 lbs.,6,1,73,155,20.45
S10666,Male,6 ft. 00 in.,251 lbs.,6,0,72,251,34.04
S10672,Male,5 ft. 09 in.,187 lbs.,5,9,69,187,27.61
S10674,Male,5 ft. 09 in.,169 lbs.,5,9,69,169,24.95
S10676,Male,5 ft. 08 in.,190 lbs.,5,8,68,190,28.89
S10680,Male,6 ft. 04 in.,162 lbs.,6,4,76,162,19.72
S10691,Male,5 ft. 10 in.,270 lbs.,5,10,70,270,38.74
S10697,Male,5 ft. 09 in.,160 lbs.,5,9,69,160,23.63
S10699,Male,6 ft. 00 in.,190 lbs.,6,0,72,190,25.77
S10709,Male,6 ft. 03 in.,190 lbs.,6,3,75,190,23.75
S10719,Male,5 ft. 11 in.,165 lbs.,5,11,71,165,23.01
S10721,Male,5 ft. 07 in.,165 lbs.,5,7,67,165,25.84
